rank,score,sharpe,profit_factor,win_rate,trades,total_return,max_drawdown,avg_hold,use_slope,use_trend_sep,use_vcp,use_breakout,use_orb,use_rsi_rise,use_rsi_delta,use_rsi_lvl,use_adx,use_52w_high,use_ma20
1609,8.4418,3.0026,2.8115,0.6494,1432,1122.38,-7.84,2.61,1,0,0,1,1,0,0,0,1,1,0
1610,8.4418,3.0026,2.8115,0.6494,1432,1122.38,-7.84,2.61,1,0,0,1,1,1,0,0,1,1,0
1611,8.4413,3.0297,2.7862,0.6402,1537,1270.37,-7.44,2.66,1,0,0,1,0,0,0,1,0,1,0
1612,8.4413,3.0297,2.7862,0.6402,1537,1270.37,-7.44,2.66,1,0,0,1,0,0,0,1,0,1,1
1613,8.4413,3.0297,2.7862,0.6402,1537,1270.37,-7.44,2.66,1,0,0,1,0,1,0,1,0,1,0
1614,8.4413,3.0297,2.7862,0.6402,1537,1270.37,-7.44,2.66,1,0,0,1,0,1,0,1,0,1,1
1615,8.4145,2.8527,2.9496,0.6305,1429,1339.81,-8.84,2.85,1,0,0,1,0,0,1,1,0,0,0
1616,8.4145,2.8527,2.9496,0.6305,1429,1339.81,-8.84,2.85,1,0,0,1,0,0,1,1,0,0,1
1617,8.4145,2.8527,2.9496,0.6305,1429,1339.81,-8.84,2.85,1,0,0,1,0,1,1,1,0,0,0
1618,8.4145,2.8527,2.9496,0.6305,1429,1339.81,-8.84,2.85,1,0,0,1,0,1,1,1,0,0,1
1619,8.3756,2.987,2.804,0.6505,1425,1121.76,-7.8,2.62,1,0,0,1,1,0,0,0,1,1,1
1620,8.3756,2.987,2.804,0.6505,1425,1121.76,-7.8,2.62,1,0,0,1,1,1,0,0,1,1,1
1621,8.366,2.9631,2.8234,0.6519,1422,1097.89,-7.85,2.63,1,0,0,1,1,0,1,0,1,1,1
1622,8.366,2.9631,2.8234,0.6519,1422,1097.89,-7.85,2.63,1,0,0,1,1,1,1,0,1,1,1
1623,8.3519,2.8925,2.8874,0.6317,1458,1199.16,-7.08,2.78,0,1,0,1,0,0,0,0,0,1,1
1624,8.3519,2.8925,2.8874,0.6317,1458,1199.16,-7.08,2.78,0,1,0,1,0,1,0,0,0,1,1
1625,8.3347,2.82,2.9556,0.6256,1421,1282.53,-7.16,2.87,1,1,0,1,0,0,1,0,0,0,1
1626,8.3347,2.82,2.9556,0.6256,1421,1282.53,-7.16,2.87,1,1,0,1,0,1,1,0,0,0,1
1627,8.3203,1.6343,5.0911,0.6423,1219,2718.0,-38.26,3.82,0,1,0,0,0,0,0,0,1,0,1
1628,8.3203,1.6343,5.0911,0.6423,1219,2718.0,-38.26,3.82,0,1,0,0,0,1,0,0,1,0,1
1629,8.2902,1.6109,5.1463,0.6396,1196,2504.1,-38.26,3.87,1,1,0,0,0,0,1,0,1,0,1
1630,8.2902,1.6109,5.1463,0.6396,1196,2504.1,-38.26,3.87,1,1,0,0,0,1,1,0,1,0,1
1631,8.2798,1.6477,5.0249,0.6457,1225,2884.57,-38.81,3.83,1,0,0,0,0,0,1,0,1,0,0
1632,8.2798,1.6477,5.0249,0.6457,1225,2884.57,-38.81,3.83,1,0,0,0,0,1,1,0,1,0,0
1633,8.2574,2.3408,3.5275,0.6692,526,221.07,-6.23,2.5,1,1,1,1,0,0,0,0,1,1,0
1634,8.2574,2.3408,3.5275,0.6692,526,221.07,-6.23,2.5,1,1,1,1,0,0,1,0,1,1,0
1635,8.2574,2.3408,3.5275,0.6692,526,221.07,-6.23,2.5,1,1,1,1,0,1,0,0,1,1,0
1636,8.2574,2.3408,3.5275,0.6692,526,221.07,-6.23,2.5,1,1,1,1,0,1,1,0,1,1,0
1637,8.2394,1.6286,5.0592,0.6472,1213,2624.05,-38.26,3.83,0,1,0,0,0,0,1,0,1,0,1
1638,8.2394,1.6286,5.0592,0.6472,1213,2624.05,-38.26,3.83,0,1,0,0,0,1,1,0,1,0,1
1639,8.2354,2.8214,2.9189,0.6274,1452,1313.93,-8.54,2.82,1,0,0,1,0,0,0,0,0,0,0
1640,8.2354,2.8214,2.9189,0.6274,1452,1313.93,-8.54,2.82,1,0,0,1,0,1,0,0,0,0,0
1641,8.2352,2.7666,2.9766,0.6264,1475,1428.45,-7.61,2.83,0,0,0,1,0,0,0,0,0,0,1
1642,8.2352,2.7666,2.9766,0.6264,1475,1428.45,-7.61,2.83,0,0,0,1,0,1,0,0,0,0,1
1643,8.2144,2.33,3.5255,0.6732,511,209.78,-6.23,2.51,1,1,1,1,1,0,0,1,1,1,0
1644,8.2144,2.33,3.5255,0.6732,511,209.78,-6.23,2.51,1,1,1,1,1,0,0,1,1,1,1
1645,8.2144,2.33,3.5255,0.6732,511,209.78,-6.23,2.51,1,1,1,1,1,0,1,1,1,1,0
1646,8.2144,2.33,3.5255,0.6732,511,209.78,-6.23,2.51,1,1,1,1,1,0,1,1,1,1,1
1647,8.2144,2.33,3.5255,0.6732,511,209.78,-6.23,2.51,1,1,1,1,1,1,0,1,1,1,0
1648,8.2144,2.33,3.5255,0.6732,511,209.78,-6.23,2.51,1,1,1,1,1,1,0,1,1,1,1
1649,8.2144,2.33,3.5255,0.6732,511,209.78,-6.23,2.51,1,1,1,1,1,1,1,1,1,1,0
1650,8.2144,2.33,3.5255,0.6732,511,209.78,-6.23,2.51,1,1,1,1,1,1,1,1,1,1,1
1651,8.2061,2.3279,3.5251,0.6705,522,220.17,-6.23,2.51,1,1,1,1,1,0,0,0,1,1,0
1652,8.2061,2.3279,3.5251,0.6705,522,220.17,-6.23,2.51,1,1,1,1,1,0,1,0,1,1,0
1653,8.2061,2.3279,3.5251,0.6705,522,220.17,-6.23,2.51,1,1,1,1,1,1,0,0,1,1,0
1654,8.2061,2.3279,3.5251,0.6705,522,220.17,-6.23,2.51,1,1,1,1,1,1,1,0,1,1,0
1655,8.2057,2.3309,3.5203,0.6732,514,209.91,-6.23,2.51,1,1,1,1,0,0,0,1,1,1,0
1656,8.2057,2.3309,3.5203,0.6732,514,209.91,-6.23,2.51,1,1,1,1,0,0,0,1,1,1,1
1657,8.2057,2.3309,3.5203,0.6732,514,209.91,-6.23,2.51,1,1,1,1,0,0,1,1,1,1,0
1658,8.2057,2.3309,3.5203,0.6732,514,209.91,-6.23,2.51,1,1,1,1,0,0,1,1,1,1,1
1659,8.2057,2.3309,3.5203,0.6732,514,209.91,-6.23,2.51,1,1,1,1,0,1,0,1,1,1,0
1660,8.2057,2.3309,3.5203,0.6732,514,209.91,-6.23,2.51,1,1,1,1,0,1,0,1,1,1,1
1661,8.2057,2.3309,3.5203,0.6732,514,209.91,-6.23,2.51,1,1,1,1,0,1,1,1,1,1,0
1662,8.2057,2.3309,3.5203,0.6732,514,209.91,-6.23,2.51,1,1,1,1,0,1,1,1,1,1,1
1663,8.1468,3.0173,2.7,0.6406,1533,1217.59,-7.44,2.66,1,0,0,1,0,0,1,1,0,1,0
1664,8.1468,3.0173,2.7,0.6406,1533,1217.59,-7.44,2.66,1,0,0,1,0,0,1,1,0,1,1
1665,8.1468,3.0173,2.7,0.6406,1533,1217.59,-7.44,2.66,1,0,0,1,0,1,1,1,0,1,0
1666,8.1468,3.0173,2.7,0.6406,1533,1217.59,-7.44,2.66,1,0,0,1,0,1,1,1,0,1,1
1667,8.1343,2.9507,2.7568,0.6341,1484,1149.79,-6.57,2.7,1,0,0,1,0,0,0,0,0,1,0
1668,8.1343,2.9507,2.7568,0.6341,1484,1149.79,-6.57,2.7,1,0,0,1,0,1,0,0,0,1,0
1669,8.1103,2.9592,2.7407,0.6457,1462,1115.13,-9.41,2.61,0,0,0,1,1,0,1,0,1,1,0
1670,8.1103,2.9592,2.7407,0.6457,1462,1115.13,-9.41,2.61,0,0,0,1,1,1,1,0,1,1,0
1671,8.1057,2.8022,2.8926,0.6314,1446,1290.48,-8.54,2.84,1,0,0,1,0,0,1,0,0,0,0
1672,8.1057,2.8022,2.8926,0.6314,1446,1290.48,-8.54,2.84,1,0,0,1,0,1,1,0,0,0,0
1673,8.0813,2.7696,2.9178,0.6339,1434,1205.25,-8.84,2.84,0,1,0,1,0,0,1,1,0,0,0
1674,8.0813,2.7696,2.9178,0.6339,1434,1205.25,-8.84,2.84,0,1,0,1,0,0,1,1,0,0,1
1675,8.0813,2.7696,2.9178,0.6339,1434,1205.25,-8.84,2.84,0,1,0,1,0,1,1,1,0,0,0
1676,8.0813,2.7696,2.9178,0.6339,1434,1205.25,-8.84,2.84,0,1,0,1,0,1,1,1,0,0,1
1677,8.0404,2.3012,3.4941,0.6692,520,216.78,-6.23,2.51,1,1,1,1,1,0,0,0,1,1,1
1678,8.0404,2.3012,3.4941,0.6692,520,216.78,-6.23,2.51,1,1,1,1,1,0,1,0,1,1,1
1679,8.0404,2.3012,3.4941,0.6692,520,216.78,-6.23,2.51,1,1,1,1,1,1,0,0,1,1,1
1680,8.0404,2.3012,3.4941,0.6692,520,216.78,-6.23,2.51,1,1,1,1,1,1,1,0,1,1,1
1681,8.0287,2.8556,2.8116,0.6358,1381,1001.57,-7.8,2.59,1,1,0,1,1,0,0,1,1,1,0
1682,8.0287,2.8556,2.8116,0.6358,1381,1001.57,-7.8,2.59,1,1,0,1,1,0,0,1,1,1,1
1683,8.0287,2.8556,2.8116,0.6358,1381,1001.57,-7.8,2.59,1,1,0,1,1,1,0,1,1,1,0
1684,8.0287,2.8556,2.8116,0.6358,1381,1001.57,-7.8,2.59,1,1,0,1,1,1,0,1,1,1,1
1685,8.0253,2.9598,2.7114,0.6354,1503,1201.51,-7.24,2.73,0,0,0,1,0,0,1,0,0,1,1
1686,8.0253,2.9598,2.7114,0.6354,1503,1201.51,-7.24,2.73,0,0,0,1,0,1,1,0,0,1,1
1687,8.003,2.2984,3.482,0.6686,522,216.09,-6.23,2.51,1,1,1,1,0,0,0,0,1,1,1
1688,8.003,2.2984,3.482,0.6686,522,216.09,-6.23,2.51,1,1,1,1,0,0,1,0,1,1,1
1689,8.003,2.2984,3.482,0.6686,522,216.09,-6.23,2.51,1,1,1,1,0,1,0,0,1,1,1
1690,8.003,2.2984,3.482,0.6686,522,216.09,-6.23,2.51,1,1,1,1,0,1,1,0,1,1,1
1691,7.9257,2.8887,2.7437,0.6309,1463,1122.44,-7.08,2.78,0,1,0,1,0,0,1,0,0,1,1
1692,7.9257,2.8887,2.7437,0.6309,1463,1122.44,-7.08,2.78,0,1,0,1,0,1,1,0,0,1,1
1693,7.883,2.7423,2.8745,0.6246,1412,1187.28,-7.16,2.87,1,1,0,1,0,0,1,0,0,0,0
1694,7.883,2.7423,2.8745,0.6246,1412,1187.28,-7.16,2.87,1,1,0,1,0,1,1,0,0,0,0
1695,7.8481,2.9486,2.6616,0.632,1511,1172.28,-7.52,2.71,1,1,0,1,0,0,1,1,0,1,0
1696,7.8481,2.9486,2.6616,0.632,1511,1172.28,-7.52,2.71,1,1,0,1,0,0,1,1,0,1,1
1697,7.8481,2.9486,2.6616,0.632,1511,1172.28,-7.52,2.71,1,1,0,1,0,1,1,1,0,1,0
1698,7.8481,2.9486,2.6616,0.632,1511,1172.28,-7.52,2.71,1,1,0,1,0,1,1,1,0,1,1
1699,7.8322,2.9314,2.6718,0.6396,1476,1124.18,-6.57,2.71,1,0,0,1,0,0,1,0,0,1,0
1700,7.8322,2.9314,2.6718,0.6396,1476,1124.18,-6.57,2.71,1,0,0,1,0,1,1,0,0,1,0
1701,7.8214,2.9222,2.6765,0.6355,1506,1162.26,-6.57,2.69,1,0,0,1,0,0,0,0,0,1,1
1702,7.8214,2.9222,2.6765,0.6355,1506,1162.26,-6.57,2.69,1,0,0,1,0,1,0,0,0,1,1
1703,7.8201,2.7502,2.8435,0.6271,1440,1237.37,-7.53,2.83,0,1,0,1,0,0,1,0,0,0,1
1704,7.8201,2.7502,2.8435,0.6271,1440,1237.37,-7.53,2.83,0,1,0,1,0,1,1,0,0,0,1
1705,7.8141,2.9193,2.6767,0.6388,1520,1179.5,-7.44,2.71,0,0,0,1,0,0,1,1,0,1,0
1706,7.8141,2.9193,2.6767,0.6388,1520,1179.5,-7.44,2.71,0,0,0,1,0,0,1,1,0,1,1
1707,7.8141,2.9193,2.6767,0.6388,1520,1179.5,-7.44,2.71,0,0,0,1,0,1,1,1,0,1,0
1708,7.8141,2.9193,2.6767,0.6388,1520,1179.5,-7.44,2.71,0,0,0,1,0,1,1,1,0,1,1
1709,7.8085,2.8284,2.7607,0.6298,1367,954.4,-7.97,2.6,1,1,0,1,1,0,0,0,1,1,1
1710,7.8085,2.8284,2.7607,0.6298,1367,954.4,-7.97,2.6,1,1,0,1,1,1,0,0,1,1,1
1711,7.7966,2.7276,2.8584,0.6214,1400,1158.38,-8.84,2.89,1,1,0,1,0,0,1,1,0,0,0
1712,7.7966,2.7276,2.8584,0.6214,1400,1158.38,-8.84,2.89,1,1,0,1,0,0,1,1,0,0,1
1713,7.7966,2.7276,2.8584,0.6214,1400,1158.38,-8.84,2.89,1,1,0,1,0,1,1,1,0,0,0
1714,7.7966,2.7276,2.8584,0.6214,1400,1158.38,-8.84,2.89,1,1,0,1,0,1,1,1,0,0,1
1715,7.7867,2.9291,2.6584,0.6389,1512,1124.45,-6.57,2.68,1,0,0,1,0,0,1,0,0,1,1
1716,7.7867,2.9291,2.6584,0.6389,1512,1124.45,-6.57,2.68,1,0,0,1,0,1,1,0,0,1,1
1717,7.7402,2.8088,2.7557,0.6369,1377,973.08,-7.37,2.6,1,1,0,1,1,0,1,1,1,1,0
1718,7.7402,2.8088,2.7557,0.6369,1377,973.08,-7.37,2.6,1,1,0,1,1,0,1,1,1,1,1
1719,7.7402,2.8088,2.7557,0.6369,1377,973.08,-7.37,2.6,1,1,0,1,1,1,1,1,1,1,0
1720,7.7402,2.8088,2.7557,0.6369,1377,973.08,-7.37,2.6,1,1,0,1,1,1,1,1,1,1,1
1721,7.6889,2.7992,2.7468,0.6428,1397,1036.2,-7.73,2.68,1,0,0,1,1,0,0,0,1,0,0
1722,7.6889,2.7992,2.7468,0.6428,1397,1036.2,-7.73,2.68,1,0,0,1,1,1,0,0,1,0,0
1723,7.6543,2.8806,2.6572,0.6463,1456,1070.01,-9.25,2.62,0,0,0,1,1,0,1,0,1,1,1
1724,7.6543,2.8806,2.6572,0.6463,1456,1070.01,-9.25,2.62,0,0,0,1,1,1,1,0,1,1,1
1725,7.6483,2.8724,2.6627,0.6294,1476,1102.26,-7.92,2.74,0,0,0,1,0,0,1,0,0,1,0
1726,7.6483,2.8724,2.6627,0.6294,1476,1102.26,-7.92,2.74,0,0,0,1,0,1,1,0,0,1,0
1727,7.6425,2.7872,2.742,0.631,1363,938.99,-7.98,2.61,1,1,0,1,1,0,1,0,1,1,1
1728,7.6425,2.7872,2.742,0.631,1363,938.99,-7.98,2.61,1,1,0,1,1,1,1,0,1,1,1
1729,7.6075,2.8702,2.6505,0.6456,1459,1069.22,-9.26,2.61,0,0,0,1,1,0,0,0,1,1,1
1730,7.6075,2.8702,2.6505,0.6456,1459,1069.22,-9.26,2.61,0,0,0,1,1,1,0,0,1,1,1
1731,7.5924,2.8376,2.6756,0.6281,1425,1059.22,-6.57,2.78,1,1,0,1,0,0,1,0,0,1,0
1732,7.5924,2.8376,2.6756,0.6281,1425,1059.22,-6.57,2.78,1,1,0,1,0,1,1,0,0,1,0
1733,7.5637,2.7816,2.7192,0.6297,1369,927.94,-8.2,2.6,1,1,0,1,1,0,0,0,1,1,0
1734,7.5637,2.7816,2.7192,0.6297,1369,927.94,-8.2,2.6,1,1,0,1,1,1,0,0,1,1,0
1735,7.5046,2.7969,2.6832,0.6291,1418,1034.69,-6.57,2.81,1,1,0,1,0,0,0,0,0,1,0
1736,7.5046,2.7969,2.6832,0.6291,1418,1034.69,-6.57,2.81,1,1,0,1,0,1,0,0,0,1,0
1737,7.5027,2.8582,2.625,0.6416,1465,1038.69,-9.38,2.61,0,0,0,1,1,0,0,0,1,1,0
1738,7.5027,2.8582,2.625,0.6416,1465,1038.69,-9.38,2.61,0,0,0,1,1,1,0,0,1,1,0
1739,7.4795,2.6984,2.7719,0.6276,1348,949.69,-7.5,2.68,1,1,0,1,1,0,0,0,1,0,1
1740,7.4795,2.6984,2.7719,0.6276,1348,949.69,-7.5,2.68,1,1,0,1,1,1,0,0,1,0,1
1741,7.4717,2.6918,2.7757,0.6282,1342,951.85,-7.32,2.69,1,1,0,1,1,0,1,0,1,0,1
1742,7.4717,2.6918,2.7757,0.6282,1342,951.85,-7.32,2.69,1,1,0,1,1,1,1,0,1,0,1
1743,7.463,2.6915,2.7728,0.6276,1348,947.38,-7.32,2.68,1,1,0,1,1,0,0,0,1,0,0
1744,7.463,2.6915,2.7728,0.6276,1348,947.38,-7.32,2.68,1,1,0,1,1,1,0,0,1,0,0
1745,7.4559,2.8248,2.6394,0.6334,1372,953.15,-9.15,2.61,0,1,0,1,1,0,1,0,1,1,1
1746,7.4559,2.8248,2.6394,0.6334,1372,953.15,-9.15,2.61,0,1,0,1,1,1,1,0,1,1,1
1747,7.451,2.762,2.6977,0.6298,1367,922.52,-8.01,2.6,1,1,0,1,1,0,1,0,1,1,0
1748,7.451,2.762,2.6977,0.6298,1367,922.52,-8.01,2.6,1,1,0,1,1,1,1,0,1,1,0
1749,7.4495,2.8055,2.6553,0.6303,1450,1033.75,-6.57,2.77,1,1,0,1,0,0,0,0,0,1,1
1750,7.4495,2.8055,2.6553,0.6303,1450,1033.75,-6.57,2.77,1,1,0,1,0,1,0,0,0,1,1
1751,7.4487,2.8364,2.6261,0.6291,1456,1045.27,-6.57,2.75,1,1,0,1,0,0,1,0,0,1,1
1752,7.4487,2.8364,2.6261,0.6291,1456,1045.27,-6.57,2.75,1,1,0,1,0,1,1,0,0,1,1
1753,7.4446,2.8879,2.5779,0.6438,1446,992.46,-7.75,2.62,1,0,0,1,1,0,1,1,1,1,0
1754,7.4446,2.8879,2.5779,0.6438,1446,992.46,-7.75,2.62,1,0,0,1,1,0,1,1,1,1,1
1755,7.4446,2.8879,2.5779,0.6438,1446,992.46,-7.75,2.62,1,0,0,1,1,1,1,1,1,1,0
1756,7.4446,2.8879,2.5779,0.6438,1446,992.46,-7.75,2.62,1,0,0,1,1,1,1,1,1,1,1
1757,7.4438,2.7468,2.71,0.6415,1392,1005.19,-7.73,2.68,1,0,0,1,1,0,0,0,1,0,1
1758,7.4438,2.7468,2.71,0.6415,1392,1005.19,-7.73,2.68,1,0,0,1,1,1,0,0,1,0,1
1759,7.438,2.6902,2.7649,0.623,1342,957.82,-8.18,2.69,0,1,0,1,1,0,0,0,1,0,1
1760,7.438,2.6902,2.7649,0.623,1342,957.82,-8.18,2.69,0,1,0,1,1,1,0,0,1,0,1
1761,7.4346,2.8104,2.6453,0.639,1385,979.33,-8.32,2.62,0,1,0,1,1,0,1,1,1,1,0
1762,7.4346,2.8104,2.6453,0.639,1385,979.33,-8.32,2.62,0,1,0,1,1,0,1,1,1,1,1
1763,7.4346,2.8104,2.6453,0.639,1385,979.33,-8.32,2.62,0,1,0,1,1,1,1,1,1,1,0
1764,7.4346,2.8104,2.6453,0.639,1385,979.33,-8.32,2.62,0,1,0,1,1,1,1,1,1,1,1
1765,7.4286,2.6826,2.7692,0.6277,1343,949.66,-7.32,2.69,1,1,0,1,1,0,1,0,1,0,0
1766,7.4286,2.6826,2.7692,0.6277,1343,949.66,-7.32,2.69,1,1,0,1,1,1,1,0,1,0,0
1767,7.4145,2.7366,2.7094,0.6407,1425,1025.77,-8.8,2.68,0,0,0,1,1,0,0,0,1,0,1
1768,7.4145,2.7366,2.7094,0.6407,1425,1025.77,-8.8,2.68,0,0,0,1,1,1,0,0,1,0,1
1769,7.4055,2.7723,2.6712,0.6418,1393,1004.13,-7.73,2.68,1,0,0,1,1,0,1,0,1,0,0
1770,7.4055,2.7723,2.6712,0.6418,1393,1004.13,-7.73,2.68,1,0,0,1,1,1,1,0,1,0,0
1771,7.3628,2.7938,2.6354,0.6354,1388,968.21,-8.35,2.62,0,1,0,1,1,0,0,1,1,1,0
1772,7.3628,2.7938,2.6354,0.6354,1388,968.21,-8.35,2.62,0,1,0,1,1,0,0,1,1,1,1
1773,7.3628,2.7938,2.6354,0.6354,1388,968.21,-8.35,2.62,0,1,0,1,1,1,0,1,1,1,0
1774,7.3628,2.7938,2.6354,0.6354,1388,968.21,-8.35,2.62,0,1,0,1,1,1,0,1,1,1,1
1775,7.3523,2.6892,2.7341,0.624,1335,917.91,-7.24,2.68,1,1,0,1,1,0,1,1,1,0,0
1776,7.3523,2.6892,2.7341,0.624,1335,917.91,-7.24,2.68,1,1,0,1,1,0,1,1,1,0,1
1777,7.3523,2.6892,2.7341,0.624,1335,917.91,-7.24,2.68,1,1,0,1,1,1,1,1,1,0,0
1778,7.3523,2.6892,2.7341,0.624,1335,917.91,-7.24,2.68,1,1,0,1,1,1,1,1,1,0,1
1779,7.3322,2.7499,2.6663,0.6413,1391,996.7,-7.73,2.69,1,0,0,1,1,0,1,0,1,0,1
1780,7.3322,2.7499,2.6663,0.6413,1391,996.7,-7.73,2.69,1,0,0,1,1,1,1,0,1,0,1
1781,7.3069,2.7417,2.6651,0.6377,1427,1014.84,-8.78,2.68,0,0,0,1,1,0,0,0,1,0,0
1782,7.3069,2.7417,2.6651,0.6377,1427,1014.84,-8.78,2.68,0,0,0,1,1,1,0,0,1,0,0
1783,7.2458,2.6569,2.7272,0.6257,1344,925.69,-8.16,2.69,0,1,0,1,1,0,0,0,1,0,0
1784,7.2458,2.6569,2.7272,0.6257,1344,925.69,-8.16,2.69,0,1,0,1,1,1,0,0,1,0,0
1785,7.2263,2.7085,2.668,0.6374,1379,984.04,-6.83,2.72,1,0,0,1,1,0,1,1,1,0,0
1786,7.2263,2.7085,2.668,0.6374,1379,984.04,-6.83,2.72,1,0,0,1,1,0,1,1,1,0,1
1787,7.2263,2.7085,2.668,0.6374,1379,984.04,-6.83,2.72,1,0,0,1,1,1,1,1,1,0,0
1788,7.2263,2.7085,2.668,0.6374,1379,984.04,-6.83,2.72,1,0,0,1,1,1,1,1,1,0,1
1789,7.2192,1.6358,4.4133,0.6322,1237,2742.78,-38.76,3.78,0,1,0,0,0,0,1,0,1,0,0
1790,7.2192,1.6358,4.4133,0.6322,1237,2742.78,-38.76,3.78,0,1,0,0,0,1,1,0,1,0,0
1791,7.2151,2.6397,2.7333,0.6248,1338,923.68,-8.13,2.7,0,1,0,1,1,0,1,0,1,0,1
1792,7.2151,2.6397,2.7333,0.6248,1338,923.68,-8.13,2.7,0,1,0,1,1,1,1,0,1,0,1
1793,7.2095,2.6666,2.7037,0.623,1337,901.09,-7.34,2.68,1,1,0,1,1,0,0,1,1,0,0
1794,7.2095,2.6666,2.7037,0.623,1337,901.09,-7.34,2.68,1,1,0,1,1,0,0,1,1,0,1
1795,7.2095,2.6666,2.7037,0.623,1337,901.09,-7.34,2.68,1,1,0,1,1,1,0,1,1,0,0
1796,7.2095,2.6666,2.7037,0.623,1337,901.09,-7.34,2.68,1,1,0,1,1,1,0,1,1,0,1
1797,7.2029,2.7291,2.6393,0.6364,1386,1002.61,-6.77,2.71,1,0,0,1,1,0,0,1,1,0,0
1798,7.2029,2.7291,2.6393,0.6364,1386,1002.61,-6.77,2.71,1,0,0,1,1,0,0,1,1,0,1
1799,7.2029,2.7291,2.6393,0.6364,1386,1002.61,-6.77,2.71,1,0,0,1,1,1,0,1,1,0,0
1800,7.2029,2.7291,2.6393,0.6364,1386,1002.61,-6.77,2.71,1,0,0,1,1,1,0,1,1,0,1
1801,7.1818,2.6599,2.7,0.6266,1339,919.64,-8.24,2.71,0,1,0,1,1,0,0,1,1,0,0
1802,7.1818,2.6599,2.7,0.6266,1339,919.64,-8.24,2.71,0,1,0,1,1,0,0,1,1,0,1
1803,7.1818,2.6599,2.7,0.6266,1339,919.64,-8.24,2.71,0,1,0,1,1,1,0,1,1,0,0
1804,7.1818,2.6599,2.7,0.6266,1339,919.64,-8.24,2.71,0,1,0,1,1,1,0,1,1,0,1
1805,7.1575,2.7275,2.6242,0.6396,1426,1029.58,-8.6,2.7,0,0,0,1,1,0,0,1,1,0,0
1806,7.1575,2.7275,2.6242,0.6396,1426,1029.58,-8.6,2.7,0,0,0,1,1,0,0,1,1,0,1
1807,7.1575,2.7275,2.6242,0.6396,1426,1029.58,-8.6,2.7,0,0,0,1,1,1,0,1,1,0,0
1808,7.1575,2.7275,2.6242,0.6396,1426,1029.58,-8.6,2.7,0,0,0,1,1,1,0,1,1,0,1
1809,7.1433,2.6389,2.7069,0.6267,1334,916.08,-8.18,2.72,0,1,0,1,1,0,1,1,1,0,0
1810,7.1433,2.6389,2.7069,0.6267,1334,916.08,-8.18,2.72,0,1,0,1,1,0,1,1,1,0,1
1811,7.1433,2.6389,2.7069,0.6267,1334,916.08,-8.18,2.72,0,1,0,1,1,1,1,1,1,0,0
1812,7.1433,2.6389,2.7069,0.6267,1334,916.08,-8.18,2.72,0,1,0,1,1,1,1,1,1,0,1
1813,7.1338,2.8277,2.5228,0.6445,1446,961.15,-7.7,2.62,1,0,0,1,1,0,0,1,1,1,0
1814,7.1338,2.8277,2.5228,0.6445,1446,961.15,-7.7,2.62,1,0,0,1,1,0,0,1,1,1,1
1815,7.1338,2.8277,2.5228,0.6445,1446,961.15,-7.7,2.62,1,0,0,1,1,1,0,1,1,1,0
1816,7.1338,2.8277,2.5228,0.6445,1446,961.15,-7.7,2.62,1,0,0,1,1,1,0,1,1,1,1
1817,7.1261,2.7136,2.6261,0.6415,1420,1020.14,-8.95,2.71,0,0,0,1,1,0,1,1,1,0,0
1818,7.1261,2.7136,2.6261,0.6415,1420,1020.14,-8.95,2.71,0,0,0,1,1,0,1,1,1,0,1
1819,7.1261,2.7136,2.6261,0.6415,1420,1020.14,-8.95,2.71,0,0,0,1,1,1,1,1,1,0,0
1820,7.1261,2.7136,2.6261,0.6415,1420,1020.14,-8.95,2.71,0,0,0,1,1,1,1,1,1,0,1
1821,7.1072,2.7515,2.583,0.631,1374,913.04,-9.09,2.6,0,1,0,1,1,0,1,0,1,1,0
1822,7.1072,2.7515,2.583,0.631,1374,913.04,-9.09,2.6,0,1,0,1,1,1,1,0,1,1,0
1823,7.0754,2.6193,2.7013,0.622,1344,909.3,-8.23,2.69,0,1,0,1,1,0,1,0,1,0,0
1824,7.0754,2.6193,2.7013,0.622,1344,909.3,-8.23,2.69,0,1,0,1,1,1,1,0,1,0,0
1825,7.0471,2.745,2.5673,0.6293,1381,900.17,-9.03,2.6,0,1,0,1,1,0,0,0,1,1,1
1826,7.0471,2.745,2.5673,0.6293,1381,900.17,-9.03,2.6,0,1,0,1,1,1,0,0,1,1,1
1827,7.0079,2.7446,2.5534,0.626,1385,899.36,-9.16,2.59,0,1,0,1,1,0,0,0,1,1,0
1828,7.0079,2.7446,2.5534,0.626,1385,899.36,-9.16,2.59,0,1,0,1,1,1,0,0,1,1,0
1829,6.9986,2.6782,2.6132,0.6403,1415,966.89,-8.67,2.69,0,0,0,1,1,0,1,0,1,0,1
1830,6.9986,2.6782,2.6132,0.6403,1415,966.89,-8.67,2.69,0,0,0,1,1,1,1,0,1,0,1
1831,6.9941,1.5596,4.4846,0.6441,1183,2298.32,-38.76,3.93,1,1,0,0,0,0,0,0,1,0,0
1832,6.9941,1.5596,4.4846,0.6441,1183,2298.32,-38.76,3.93,1,1,0,0,0,1,0,0,1,0,0
1833,6.979,2.6675,2.6163,0.6401,1420,953.7,-8.67,2.69,0,0,0,1,1,0,1,0,1,0,0
1834,6.979,2.6675,2.6163,0.6401,1420,953.7,-8.67,2.69,0,0,0,1,1,1,1,0,1,0,0
1835,6.9587,2.7821,2.5012,0.6427,1461,967.72,-9.2,2.62,0,0,0,1,1,0,1,1,1,1,0
